Landing Page,Source,Sessions,% New Sessions,New Users,Bounce Rate,Pages / Session,Avg. Session Duration,Transactions,Revenue,Ecommerce Conversion Rate
/loi/posc,cas.columbia.edu,7,100.00%,7,0.00%,12.43,0:04:02,0,$0.00,0.00%
/loi/posc,d2l.depaul.edu,7,100.00%,7,100.00%,1,0:00:00,0,$0.00,0.00%
/loi/posc,ecosia.org,7,100.00%,7,0.00%,6.29,0:00:19,0,$0.00,0.00%
/loi/posc,eprints.lse.ac.uk,7,100.00%,7,0.00%,2.14,0:00:00,0,$0.00,0.00%
/loi/posc,eu00.userservices.exlibrisgroup.com,7,100.00%,7,0.00%,4.14,0:00:48,0,$0.00,0.00%
/loi/posc,ezb.uni-regensburg.de.travelmagic.mpiwg-berlin.mpg.de,7,100.00%,7,0.00%,2.14,0:00:01,0,$0.00,0.00%
/loi/posc,idc-v-econapp02.ebsco.com,7,100.00%,7,0.00%,2.14,0:00:01,0,$0.00,0.00%
/loi/posc,lib.leeds.ac.uk,7,100.00%,7,0.00%,8.29,0:02:29,0,$0.00,0.00%
/loi/posc,login.stanford.edu,7,100.00%,7,0.00%,4.14,0:00:46,0,$0.00,0.00%
/loi/posc,oxfordsfx-direct.hosted.exlibrisgroup.com,7,100.00%,7,0.00%,4.14,0:00:11,0,$0.00,0.00%
/loi/posc,researchgate.net,7,0.00%,0,0.00%,3.14,0:00:19,0,$0.00,0.00%
/loi/posc,scholar.google.ca,7,0.00%,0,0.00%,2.14,0:00:01,0,$0.00,0.00%
/loi/posc,scopus.com,7,100.00%,7,0.00%,20.86,0:04:00,0,$0.00,0.00%
/loi/posc,ssl.haifa.ac.il,7,100.00%,7,0.00%,4.14,0:00:05,0,$0.00,0.00%
/loi/posc,ucelinks-cdlib-org.libproxy.berkeley.edu,7,0.00%,0,0.00%,11.43,0:01:07,0,$0.00,0.00%
/loi/posc,uk.search.yahoo.com,7,100.00%,7,0.00%,6.29,0:04:46,0,$0.00,0.00%
/loi/pres,Facebook,"1,936",75.21%,"1,456",62.76%,1.89,0:00:26,0,$0.00,0.00%
/loi/pres,google,"1,790",56.09%,"1,004",9.33%,8.52,0:04:12,0,$0.00,0.00%
/loi/pres,(direct),721,71.71%,517,14.15%,5.03,0:02:45,0,$0.00,0.00%
/loi/pres,bing,73,79.45%,58,0.00%,11.56,0:07:35,0,$0.00,0.00%
/loi/pres,en.wikipedia.org,73,49.32%,36,9.59%,10.77,0:06:19,0,$0.00,0.00%
/loi/pres,guide2research.com,66,100.00%,66,0.00%,4.41,0:01:35,0,$0.00,0.00%
/loi/pres,owens.mit.edu,36,0.00%,0,0.00%,31.14,0:12:04,0,$0.00,0.00%
/loi/pres,ec2xm3xr4v.search.serialssolutions.com,29,75.86%,22,24.14%,7.03,0:03:23,0,$0.00,0.00%
/loi/pres,lib.eap.gr,29,51.72%,15,75.86%,4.52,0:01:01,0,$0.00,0.00%
/loi/pres,mitpress.mit.edu,29,0.00%,0,24.14%,7.79,0:10:12,0,$0.00,0.00%
/loi/pres,outlook.live.com,29,24.14%,7,0.00%,11.03,0:09:26,0,$0.00,0.00%
/loi/pres,www0.cs.ucl.ac.uk,29,75.86%,22,24.14%,1.76,0:00:29,0,$0.00,0.00%
/loi/pres,baidu,22,68.18%,15,0.00%,2.64,0:00:04,0,$0.00,0.00%
/loi/pres,en.m.wikipedia.org,22,68.18%,15,68.18%,1.32,0:00:03,0,$0.00,0.00%
/loi/pres,ezb.uni-regensburg.de,22,68.18%,15,31.82%,4.32,0:07:46,0,$0.00,0.00%
/loi/pres,gw2jh3xr2c.search.serialssolutions.com,22,100.00%,22,0.00%,6.64,0:01:02,0,$0.00,0.00%
/loi/pres,haptics.seas.upenn.edu,22,31.82%,7,31.82%,3,0:05:52,0,$0.00,0.00%
/loi/pres,letpub.com.cn,22,68.18%,15,0.00%,3.32,0:00:24,0,$0.00,0.00%
/loi/pres,mail.korea.ac.kr,22,0.00%,0,0.00%,5.27,0:01:02,0,$0.00,0.00%
/loi/pres,rzblx1.uni-regensburg.de,22,31.82%,7,0.00%,15.23,0:05:38,0,$0.00,0.00%
/loi/pres,sherpa.ac.uk,22,31.82%,7,31.82%,2,0:00:18,0,$0.00,0.00%
/loi/pres,discuss.oca-student.com,15,46.67%,7,0.00%,1.47,0:00:51,0,$0.00,0.00%
/loi/pres,duckduckgo,15,46.67%,7,0.00%,1.93,0:00:51,0,$0.00,0.00%
/loi/pres,facebook.com,15,0.00%,0,0.00%,9.73,0:02:58,0,$0.00,0.00%
/loi/pres,idemployee.id.tue.nl,15,100.00%,15,46.67%,1.47,<00:00:01,0,$0.00,0.00%
/loi/pres,miar.ub.edu,15,46.67%,7,0.00%,1.93,0:00:00,0,$0.00,0.00%
/loi/pres,ntu.primo.exlibrisgroup.com,15,46.67%,7,0.00%,11.67,0:00:52,0,$0.00,0.00%
/loi/pres,10.0.0.7,7,0.00%,0,0.00%,4.14,0:00:35,0,$0.00,0.00%
/loi/pres,admin.ebscohost.com,7,0.00%,0,0.00%,4.14,0:00:40,0,$0.00,0.00%
/loi/pres,artmargins.com,7,0.00%,0,0.00%,167.43,1:26:24,0,$0.00,0.00%
/loi/pres,blog.naver.com,7,100.00%,7,0.00%,2.14,0:00:01,0,$0.00,0.00%
/loi/pres,cn.bing.com,7,100.00%,7,0.00%,2.14,0:00:22,0,$0.00,0.00%
/loi/pres,duckduckgo.com,7,100.00%,7,0.00%,4.14,0:00:32,0,$0.00,0.00%
/loi/pres,er1.library.unsw.edu.au,7,0.00%,0,0.00%,2.14,0:00:00,0,$0.00,0.00%
/loi/pres,ezproxy.library.ubc.ca,7,100.00%,7,100.00%,1,0:00:00,0,$0.00,0.00%
/loi/pres,haptics.or.kr,7,100.00%,7,0.00%,7.29,0:17:31,0,$0.00,0.00%
/loi/pres,iam.atypon.com,7,0.00%,0,0.00%,2.14,0:00:02,0,$0.00,0.00%
/loi/pres,info.lib.tku.edu.tw,7,0.00%,0,0.00%,31.14,0:08:06,0,$0.00,0.00%
/loi/pres,it.search.yahoo.com,7,0.00%,0,0.00%,7.29,0:09:19,0,$0.00,0.00%
/loi/pres,journal2.kinokuniya.co.jp,7,100.00%,7,0.00%,2.14,0:00:02,0,$0.00,0.00%
/loi/pres,landing_page,7,0.00%,0,0.00%,3.14,0:01:35,0,$0.00,0.00%
/loi/pres,lava.manoa.hawaii.edu,7,100.00%,7,0.00%,14.57,0:06:41,0,$0.00,0.00%
/loi/pres,lib.leeds.ac.uk,7,0.00%,0,0.00%,18.71,0:20:05,0,$0.00,0.00%
/loi/pres,login.proxy.lib.uwaterloo.ca,7,100.00%,7,0.00%,4.14,0:04:31,0,$0.00,0.00%
/loi/pres,m.facebook.com,7,100.00%,7,100.00%,1,0:00:00,0,$0.00,0.00%
/loi/pres,mc,7,0.00%,0,0.00%,10.43,0:01:29,0,$0.00,0.00%
/loi/pres,mit-test.literatumonline.com,7,0.00%,0,100.00%,1,0:00:00,0,$0.00,0.00%
/loi/pres,monashuni.okta.com,7,100.00%,7,0.00%,6.29,0:00:22,0,$0.00,0.00%
/loi/pres,naimark.net,7,100.00%,7,0.00%,10.43,0:03:13,0,$0.00,0.00%
/loi/pres,nps.primo.exlibrisgroup.com,7,100.00%,7,0.00%,2.14,0:00:00,0,$0.00,0.00%
/loi/pres,people.rennes.inria.fr,7,0.00%,0,0.00%,4.14,0:01:29,0,$0.00,0.00%
/loi/pres,qwant.com,7,100.00%,7,0.00%,2.14,0:00:00,0,$0.00,0.00%
/loi/pres,roadtovr.com,7,100.00%,7,100.00%,1,0:00:00,0,$0.00,0.00%
/loi/pres,s.zlsite.com,7,100.00%,7,100.00%,1,0:00:00,0,$0.00,0.00%
/loi/pres,scholar.google.com.pe,7,0.00%,0,0.00%,10.43,0:06:55,0,$0.00,0.00%
/loi/pres,scholar.google.de,7,0.00%,0,0.00%,8.29,0:04:29,0,$0.00,0.00%
/loi/pres,search.lilo.org,7,100.00%,7,0.00%,16.57,0:10:44,0,$0.00,0.00%
/loi/pres,search.slimjet.org,7,0.00%,0,0.00%,2.14,0:00:00,0,$0.00,0.00%
/loi/pres,sfx.scholarsportal.info,7,100.00%,7,0.00%,2.14,0:00:26,0,$0.00,0.00%
/loi/pres,sheffield.ac.uk,7,0.00%,0,0.00%,8.29,0:02:17,0,$0.00,0.00%
/loi/pres,shib-idp.ucl.ac.uk,7,100.00%,7,0.00%,8.29,0:02:28,0,$0.00,0.00%
/loi/pres,staging.www.mitpressjournals.org,7,0.00%,0,0.00%,10.43,0:02:54,0,$0.00,0.00%
/loi/pres,Twitter,7,100.00%,7,0.00%,2.14,0:00:02,0,$0.00,0.00%
/loi/pres,ucca.ent.sirsidynix.net.uk,7,0.00%,0,0.00%,8.29,0:03:00,0,$0.00,0.00%
/loi/pres,ucd.ie,7,100.00%,7,0.00%,2.14,0:01:33,0,$0.00,0.00%
/loi/pres,ucelinks-cdlib-org.libproxy.berkeley.edu,7,100.00%,7,0.00%,6.29,0:01:30,0,$0.00,0.00%
/loi/pres,ulibrary.utp.edu.my,7,100.00%,7,0.00%,11.43,0:02:48,0,$0.00,0.00%
/loi/pres,www-scopus-com.ezproxy.sussex.ac.uk,7,0.00%,0,100.00%,1,0:00:00,0,$0.00,0.00%
/loi/proj,google,73,60.27%,44,0.00%,3.89,0:00:49,0,$0.00,0.00%
/loi/proj,(direct),29,51.72%,15,0.00%,5.03,0:02:55,0,$0.00,0.00%
/loi/proj,atozloader.ebsco.com,22,0.00%,0,31.82%,2,0:01:29,0,$0.00,0.00%
/loi/proj,projections2020.mit.edu,22,68.18%,15,0.00%,3.95,0:01:58,0,$0.00,0.00%
/loi/proj,cargocollective.com,7,0.00%,0,0.00%,2.14,0:00:00,0,$0.00,0.00%
/loi/proj,jira.atypon.com,7,0.00%,0,0.00%,143.43,1:37:00,0,$0.00,0.00%
/loi/pvar,google,29,75.86%,22,0.00%,10.03,0:08:40,0,$0.00,0.00%
/loi/pvar,staging.www.mitpressjournals.org,22,0.00%,0,0.00%,11.59,0:10:17,0,$0.00,0.00%
/loi/pvar,(direct),15,100.00%,15,100.00%,1,0:00:00,0,$0.00,0.00%
/loi/pvar,mitpressjournals.org,15,0.00%,0,0.00%,29.6,0:13:58,0,$0.00,0.00%
/loi/pvar,crm.cactusglobal.com,7,0.00%,0,0.00%,2.14,0:00:00,0,$0.00,0.00%
/loi/pvar,mit-stag.literatumonline.com,7,0.00%,0,0.00%,28.14,0:47:28,0,$0.00,0.00%
/loi/qjec,(direct),36,100.00%,36,0.00%,5.25,0:00:28,0,$0.00,0.00%
/loi/qss,insidehighered.com,"1,412",81.44%,"1,150",29.89%,2.77,0:00:52,0,$0.00,0.00%
/loi/qss,(direct),837,66.91%,560,38.23%,2.77,0:00:56,0,$0.00,0.00%
/loi/qss,google,750,60.13%,451,14.53%,5.29,0:03:09,0,$0.00,0.00%
/loi/qss,issi-society.org,568,51.23%,291,19.19%,5.61,0:02:11,0,$0.00,0.00%
/loi/qss,gigazine.net,364,93.96%,342,23.90%,3.16,0:00:52,0,$0.00,0.00%
/loi/qss,mitpress.mit.edu,146,34.93%,51,4.79%,3.39,0:01:10,0,$0.00,0.00%
/loi/qss,fr.wikipedia.org,109,87.16%,95,26.61%,5.21,0:01:34,0,$0.00,0.00%
/loi/qss,news.mit.edu,109,79.82%,87,20.18%,3.94,0:00:56,0,$0.00,0.00%
/loi/qss,ledevoir.com,58,87.93%,51,62.07%,3.64,0:01:34,0,$0.00,0.00%
/loi/qss,videnskab.dk,51,100.00%,51,43.14%,3.71,0:02:01,0,$0.00,0.00%
/loi/qss,bing,44,34.09%,15,0.00%,4.48,0:01:35,0,$0.00,0.00%
/loi/qss,elsevier.com,44,100.00%,44,15.91%,2.64,0:02:00,0,$0.00,0.00%
/loi/qss,libraryjournal.com,44,65.91%,29,34.09%,2.48,0:00:36,0,$0.00,0.00%
/loi/qss,scienceguide.nl,44,81.82%,36,15.91%,3.14,0:00:30,0,$0.00,0.00%
/loi/qss,t.co,44,15.91%,7,81.82%,1.5,0:00:02,0,$0.00,0.00%
/loi/qss,baidu,29,100.00%,29,24.14%,5.76,0:02:19,0,$0.00,0.00%
/loi/qss,redferret.net,29,24.14%,7,51.72%,1.76,0:00:21,0,$0.00,0.00%
/loi/qss,fr.m.wikipedia.org,22,100.00%,22,0.00%,2.64,0:03:07,0,$0.00,0.00%
/loi/qss,gigazine-net.cdn.ampproject.org,22,100.00%,22,100.00%,1,0:00:00,0,$0.00,0.00%
/loi/qss,ludowaltman.nl,22,0.00%,0,0.00%,4.95,0:12:15,0,$0.00,0.00%
/loi/qss,nakedcapitalism.com,22,100.00%,22,0.00%,4.64,0:00:51,0,$0.00,0.00%
/loi/qss,nonsolus,22,100.00%,22,0.00%,5.95,0:03:33,0,$0.00,0.00%
/loi/qss,bibliosan20.wordpress.com,15,100.00%,15,0.00%,3.87,0:01:21,0,$0.00,0.00%
/loi/qss,dblp.uni-trier.de,15,46.67%,7,100.00%,1,0:00:00,0,$0.00,0.00%
/loi/qss,feedly.com,15,46.67%,7,0.00%,8.73,0:01:07,0,$0.00,0.00%
/loi/qss,jira.atypon.com,15,0.00%,0,0.00%,108.2,0:42:45,0,$0.00,0.00%
/loi/qss,katalog.uu.se,15,0.00%,0,0.00%,1.93,<00:00:01,0,$0.00,0.00%
/loi/qss,m.facebook.com,15,100.00%,15,100.00%,1,0:00:00,0,$0.00,0.00%
/loi/qss,mit-stag.literatumonline.com,15,0.00%,0,0.00%,2.93,0:02:24,0,$0.00,0.00%
/loi/qss,netzpolitik.org,15,100.00%,15,46.67%,1.93,0:01:07,0,$0.00,0.00%
/loi/qss,thehighergeometer.wordpress.com,15,0.00%,0,100.00%,1,0:00:00,0,$0.00,0.00%
/loi/qss,aisa.sp.unipi.it,7,100.00%,7,0.00%,4.14,0:00:20,0,$0.00,0.00%
/loi/qss,app.dimensions.ai,7,0.00%,0,0.00%,2.14,0:00:28,0,$0.00,0.00%
/loi/qss,blogs.tib.eu,7,0.00%,0,0.00%,2.14,0:00:01,0,$0.00,0.00%
/loi/qss,cnbeta.com,7,100.00%,7,0.00%,2.14,0:00:05,0,$0.00,0.00%
/loi/qss,cwts.nl,7,0.00%,0,0.00%,3.14,0:00:04,0,$0.00,0.00%
/loi/qss,dropbox.com,7,0.00%,0,100.00%,1,0:00:00,0,$0.00,0.00%
/loi/qss,duckduckgo,7,0.00%,0,0.00%,4.14,0:25:07,0,$0.00,0.00%
/loi/qss,freemail.hu,7,100.00%,7,0.00%,2.14,0:02:21,0,$0.00,0.00%
/loi/qss,mc,7,0.00%,0,0.00%,2.14,0:00:01,0,$0.00,0.00%
/loi/qss,mitpressjournals.org,7,0.00%,0,0.00%,2.14,0:00:00,0,$0.00,0.00%
/loi/qss,org.telegram.messenger,7,100.00%,7,0.00%,19.71,0:04:55,0,$0.00,0.00%
/loi/qss,plazza.orange.com,7,100.00%,7,0.00%,1,0:00:09,0,$0.00,0.00%
/loi/qss,sites.google.com,7,0.00%,0,0.00%,4.14,0:00:26,0,$0.00,0.00%
/loi/qss,solidot.org,7,100.00%,7,0.00%,2.14,0:00:01,0,$0.00,0.00%
/loi/qss,us2.admin.mailchimp.com,7,0.00%,0,100.00%,1,0:00:00,0,$0.00,0.00%
/loi/qss,yahoo,7,100.00%,7,0.00%,4.14,0:02:01,0,$0.00,0.00%
/loi/res,(direct),7,100.00%,7,0.00%,2.14,0:00:02,0,$0.00,0.00%
/loi/rest,google,"20,008",53.58%,"10,721",7.06%,8.5,0:04:00,0,$0.00,0.00%
/loi/rest,(direct),"5,277",79.72%,"4,207",11.73%,6.74,0:03:42,0,$0.00,0.00%
/loi/rest,Facebook,852,83.69%,713,74.30%,1.63,0:00:31,0,$0.00,0.00%
/loi/rest,bing,626,51.12%,320,7.03%,7.14,0:04:34,0,$0.00,0.00%
/loi/rest,baidu,393,9.16%,36,1.78%,6.43,0:02:33,0,$0.00,0.00%
/loi/rest,en.wikipedia.org,328,60.06%,197,15.55%,5.3,0:01:17,0,$0.00,0.00%
/loi/rest,cn.bing.com,262,55.73%,146,5.73%,6.56,0:03:45,0,$0.00,0.00%
/loi/rest,scholar.google.com,247,0.00%,0,0.00%,6.45,0:03:50,0,$0.00,0.00%
/loi/rest,en.m.wikipedia.org,197,18.27%,36,77.66%,1.33,0:00:14,0,$0.00,0.00%
/loi/rest,rzblx1.uni-regensburg.de,131,44.27%,58,5.34%,4.5,0:01:23,0,$0.00,0.00%
/loi/rest,yahoo,124,70.16%,87,17.74%,5.34,0:02:12,0,$0.00,0.00%
/loi/rest,encore.lib.warwick.ac.uk,87,33.33%,29,33.33%,7.36,0:09:27,0,$0.00,0.00%
/loi/rest,web.b.ebscohost.com,73,49.32%,36,0.00%,7.58,0:01:20,0,$0.00,0.00%
/loi/rest,abdc.edu.au,66,77.27%,51,0.00%,6.5,0:05:31,0,$0.00,0.00%
/loi/rest,ezb.uni-regensburg.de,66,87.88%,58,0.00%,5.85,0:01:00,0,$0.00,0.00%
/loi/rest,freakonomics.com,66,54.55%,36,33.33%,1.88,0:00:02,0,$0.00,0.00%
/loi/rest,duckduckgo.com,58,100.00%,58,0.00%,9.41,0:05:31,0,$0.00,0.00%
/loi/rest,idv.sinica.edu.tw,58,0.00%,0,0.00%,6.52,0:00:55,0,$0.00,0.00%
/loi/rest,t.co,58,50.00%,29,0.00%,11.91,0:07:34,0,$0.00,0.00%
/loi/rest,192.168.0.216:8036,44,0.00%,0,0.00%,1.98,0:00:01,0,$0.00,0.00%
/loi/rest,azteca.cichcu.unam.mx:8991,44,81.82%,36,15.91%,3.48,0:01:12,0,$0.00,0.00%
/loi/rest,eds.b.ebscohost.com,44,50.00%,22,0.00%,5.14,0:00:34,0,$0.00,0.00%
/loi/rest,mainlib.upd.edu.ph,44,65.91%,29,0.00%,4.95,0:03:08,0,$0.00,0.00%
/loi/rest,openlink.proxy.kiep.go.kr,44,34.09%,15,0.00%,3.32,0:00:08,0,$0.00,0.00%
/loi/rest,ucelinks.cdlib.org:8888,44,34.09%,15,0.00%,6.11,0:01:18,0,$0.00,0.00%
/loi/rest,web.a.ebscohost.com,44,50.00%,22,0.00%,5.95,0:00:45,0,$0.00,0.00%
/loi/rest,eds.a.ebscohost.com,36,61.11%,22,0.00%,5.06,0:00:46,0,$0.00,0.00%
/loi/rest,lib.bnb.bnbank.org,36,80.56%,29,0.00%,12.94,0:03:49,0,$0.00,0.00%
/loi/rest,mitpressjournals.mit.edu,36,0.00%,0,0.00%,8.69,0:05:51,0,$0.00,0.00%
/loi/rest,ucelinks.cdlib.org,36,41.67%,15,0.00%,13.56,0:08:24,0,$0.00,0.00%
/loi/rest,ba9zb8jj6c.search.serialssolutions.com,29,24.14%,7,0.00%,6.52,0:03:13,0,$0.00,0.00%
/loi/rest,econ.upd.edu.ph,29,24.14%,7,0.00%,4,0:00:56,0,$0.00,0.00%
/loi/rest,encore.essex.ac.uk,29,51.72%,15,24.14%,4.52,0:01:06,0,$0.00,0.00%
/loi/rest,fpu.ac.jp,29,0.00%,0,0.00%,8.28,0:01:31,0,$0.00,0.00%
/loi/rest,mitpress.mit.edu,29,75.86%,22,75.86%,2.28,0:00:21,0,$0.00,0.00%
/loi/rest,mitpressjournals.org,29,0.00%,0,0.00%,56.72,0:38:26,0,$0.00,0.00%
/loi/rest,pu6xa6xs3q.search.serialssolutions.com,29,24.14%,7,0.00%,36.14,0:07:44,0,$0.00,0.00%
/loi/rest,rest-wordcount.shinyapps.io,29,100.00%,29,51.72%,2,0:00:24,0,$0.00,0.00%
/loi/rest,scholar.google.be,29,0.00%,0,0.00%,9.03,0:01:16,0,$0.00,0.00%
/loi/rest,sfx.scholarsportal.info,29,75.86%,22,0.00%,7.28,0:01:29,0,$0.00,0.00%
/loi/rest,sfxhosted.exlibrisgroup.com,29,24.14%,7,0.00%,15.83,0:04:40,0,$0.00,0.00%
/loi/rest,web.a.ebscohost.com.ez.urosario.edu.co,29,0.00%,0,0.00%,7.03,0:03:24,0,$0.00,0.00%
/loi/rest,cas.columbia.edu,22,68.18%,15,0.00%,3.32,0:01:29,0,$0.00,0.00%
/loi/rest,com.google.android.googlequicksearchbox,22,100.00%,22,31.82%,9.91,0:04:43,0,$0.00,0.00%
/loi/rest,eprints.lse.ac.uk,22,31.82%,7,31.82%,1.64,0:00:00,0,$0.00,0.00%
/loi/rest,ezb.uni-regensburg.de.emedien.ub.uni-muenchen.de,22,100.00%,22,0.00%,5.27,0:00:34,0,$0.00,0.00%
/loi/rest,fedweb.imf.org,22,0.00%,0,0.00%,3.95,0:00:15,0,$0.00,0.00%
/loi/rest,go.openathens.net,22,0.00%,0,31.82%,2,0:00:20,0,$0.00,0.00%
/loi/rest,igidr.ac.in,22,0.00%,0,31.82%,3,0:00:31,0,$0.00,0.00%
/loi/rest,imf.alma.exlibrisgroup.com,22,31.82%,7,0.00%,6.64,0:03:58,0,$0.00,0.00%
/loi/rest,jn8sf5hk5v.search.serialssolutions.com,22,100.00%,22,0.00%,36.41,0:21:16,0,$0.00,0.00%
/loi/rest,journalseek.net,22,68.18%,15,0.00%,11.59,0:03:49,0,$0.00,0.00%
/loi/rest,jweb.kinokuniya.co.jp,22,100.00%,22,0.00%,7.95,0:00:38,0,$0.00,0.00%
/loi/rest,library,22,68.18%,15,0.00%,5.27,0:00:34,0,$0.00,0.00%
/loi/rest,lirias.kuleuven.be,22,0.00%,0,0.00%,5.95,0:00:44,0,$0.00,0.00%
/loi/rest,na03.alma.exlibrisgroup.com,22,68.18%,15,31.82%,9.59,0:03:23,0,$0.00,0.00%
/loi/rest,onesearch.library.nd.edu,22,68.18%,15,0.00%,12.59,0:05:15,0,$0.00,0.00%
/loi/rest,pm6mt7vg3j.search.serialssolutions.com,22,68.18%,15,0.00%,5.64,0:00:16,0,$0.00,0.00%
/loi/rest,scopus.com,22,100.00%,22,0.00%,3.32,0:00:19,0,$0.00,0.00%
/loi/rest,tb2tn4ax7t.search.serialssolutions.com,22,0.00%,0,31.82%,4.64,0:00:52,0,$0.00,0.00%
/loi/rest,uiowa.alma.exlibrisgroup.com,22,0.00%,0,0.00%,5.95,0:00:24,0,$0.00,0.00%
/loi/rest,web.b.ebscohost.com.ez.urosario.edu.co,22,31.82%,7,0.00%,4.64,0:00:39,0,$0.00,0.00%
/loi/rest,yu6ct8cj2t.search.serialssolutions.com,22,31.82%,7,0.00%,2.64,0:07:57,0,$0.00,0.00%
/loi/rest,za2uf4ps7f.search.serialssolutions.com,22,0.00%,0,0.00%,41.68,0:24:46,0,$0.00,0.00%
/loi/rest,zv6dg7yl8g.search.serialssolutions.com,22,31.82%,7,0.00%,3.32,0:00:08,0,$0.00,0.00%
/loi/rest,163.14.136.82,15,46.67%,7,46.67%,10.2,0:17:14,0,$0.00,0.00%
/loi/rest,202.120.227.56:3210,15,46.67%,7,0.00%,1.93,0:00:00,0,$0.00,0.00%
/loi/rest,76.2.3.22,15,100.00%,15,0.00%,9.73,0:02:58,0,$0.00,0.00%
/loi/rest,access.openlink.khu.ac.kr,15,100.00%,15,0.00%,3.87,0:00:26,0,$0.00,0.00%
/loi/rest,acnp.unibo.it,15,46.67%,7,46.67%,1.47,0:00:00,0,$0.00,0.00%
/loi/rest,aiscloud.nz,15,46.67%,7,0.00%,1.93,0:00:45,0,$0.00,0.00%
/loi/rest,ar.search.yahoo.com,15,46.67%,7,46.67%,4.4,0:00:43,0,$0.00,0.00%
/loi/rest,bryangraham.github.io,15,100.00%,15,46.67%,1.47,0:00:02,0,$0.00,0.00%
/loi/rest,cftcnet,15,46.67%,7,0.00%,17.47,0:05:12,0,$0.00,0.00%
/loi/rest,clientcenter.serialssolutions.com,15,100.00%,15,0.00%,9.73,0:24:31,0,$0.00,0.00%
/loi/rest,crm.cactusglobal.com,15,0.00%,0,46.67%,2.4,0:00:13,0,$0.00,0.00%
/loi/rest,cv8kl8wa9k.search.serialssolutions.com,15,0.00%,0,0.00%,1.93,0:00:01,0,$0.00,0.00%
/loi/rest,de.wikipedia.org,15,100.00%,15,0.00%,7.73,0:01:52,0,$0.00,0.00%
/loi/rest,dec.lib.nsysu.edu.tw,15,0.00%,0,0.00%,5.33,0:09:05,0,$0.00,0.00%
/loi/rest,desktime.ptoffice.in,15,46.67%,7,0.00%,7.73,0:01:06,0,$0.00,0.00%
/loi/rest,dice.univ-paris1.fr:3410,15,100.00%,15,0.00%,3.87,0:00:08,0,$0.00,0.00%
/loi/rest,eco.unc.edu.ar,15,100.00%,15,0.00%,1.93,<00:00:01,0,$0.00,0.00%
/loi/rest,ejournals.ebsco.com,15,100.00%,15,0.00%,2.93,0:00:13,0,$0.00,0.00%
/loi/rest,eu00.userservices.exlibrisgroup.com,15,100.00%,15,0.00%,10.2,0:01:09,0,$0.00,0.00%
/loi/rest,frs-mt.iii.com,15,0.00%,0,46.67%,6.8,0:02:46,0,$0.00,0.00%
/loi/rest,idp.cf.ac.uk,15,0.00%,0,46.67%,2.4,0:00:03,0,$0.00,0.00%
/loi/rest,innopac.wits.ac.za,15,46.67%,7,0.00%,1.93,0:00:04,0,$0.00,0.00%
/loi/rest,jira.atypon.com,15,0.00%,0,0.00%,3.4,0:01:37,0,$0.00,0.00%
/loi/rest,keio-a-alma-exlibrisgroup-com.kras1.lib.keio.ac.jp,15,100.00%,15,0.00%,4.87,0:00:19,0,$0.00,0.00%
/loi/rest,keio-a.alma.exlibrisgroup.com,15,46.67%,7,0.00%,4.87,0:01:17,0,$0.00,0.00%
/loi/rest,lbsearch.ust.hk,15,100.00%,15,0.00%,5.33,0:01:54,0,$0.00,0.00%
/loi/rest,library.catalog.gvsu.edu,15,0.00%,0,0.00%,7.73,0:00:37,0,$0.00,0.00%
/loi/rest,library.ua.edu,15,46.67%,7,0.00%,22.33,0:09:14,0,$0.00,0.00%
/loi/rest,libsearch.unibocconi.it,15,46.67%,7,46.67%,15.53,0:12:02,0,$0.00,0.00%
/loi/rest,linc.nus.edu.sg,15,100.00%,15,0.00%,52.4,0:14:34,0,$0.00,0.00%
/loi/rest,login.han.ubl.jku.at,15,100.00%,15,0.00%,8.73,0:06:12,0,$0.00,0.00%
/loi/rest,mc,15,100.00%,15,46.67%,1.47,0:00:01,0,$0.00,0.00%
/loi/rest,miar.ub.edu,15,46.67%,7,0.00%,3.87,0:01:55,0,$0.00,0.00%
/loi/rest,na02.alma.exlibrisgroup.com,15,0.00%,0,0.00%,3.87,0:00:24,0,$0.00,0.00%
/loi/rest,nps.primo.exlibrisgroup.com,15,46.67%,7,0.00%,8.73,0:01:15,0,$0.00,0.00%
/loi/rest,osu.worldcat.org,15,46.67%,7,0.00%,3.87,0:00:19,0,$0.00,0.00%
/loi/rest,psnz.umt.edu.my,15,100.00%,15,46.67%,2.4,0:00:08,0,$0.00,0.00%
/loi/rest,qp4wz6vz5k.search.serialssolutions.com,15,100.00%,15,0.00%,1.93,0:00:41,0,$0.00,0.00%
/loi/rest,qwant.com,15,100.00%,15,0.00%,4.87,0:03:05,0,$0.00,0.00%
/loi/rest,resolver.ebscohost.com.are.uab.cat,15,46.67%,7,46.67%,1.93,0:00:35,0,$0.00,0.00%
/loi/rest,resolver.ebscohost.com.ezproxy.lib.vt.edu,15,100.00%,15,0.00%,3.87,0:01:22,0,$0.00,0.00%
/loi/rest,scholar.google.com.sg,15,0.00%,0,0.00%,4.87,0:06:34,0,$0.00,0.00%
/loi/rest,scholar.google.de,15,0.00%,0,0.00%,4.87,0:06:32,0,$0.00,0.00%
/loi/rest,sfx.unimi.it,15,46.67%,7,0.00%,10.67,0:01:23,0,$0.00,0.00%
/loi/rest,sherpa.ac.uk,15,0.00%,0,0.00%,6.8,0:03:40,0,$0.00,0.00%
